condpair	protein	fdr	pval	log2fc	num_peptides
c1_VS_c2	P09440	0.6013494098727589	0.0727074753671424	0.5508146616758441	2
c1_VS_c2	Q8WXI9	0.9334276187588741	0.2515425922453056	0.06541293075754846	10
c1_VS_c2	Q92922	0.9982361043694827	0.54471658622511	0.004228060688853258	18
c1_VS_c2	Q9UI15	0.9982361043694827	0.3736135822933	0.28114608887549686	5
c1_VS_c2	Q16891	0.9982361043694827	0.3571689724093887	0.2533353585908297	18
c1_VS_c2	Q01082	0.013059493879832615	0.000717531687376205	-0.4497775810287763	85
c1_VS_c2	P25491	0.00015852082587228584	6.430967860016068e-06	0.6862421448950324	8
c1_VS_c2	Q8WWM9	0.9982361043694827	0.7561964723501193	-0.17706328251723757	9
c1_VS_c2	P78371	0.9982361043694827	0.7785113590780368	-0.165119354663533	21
c1_VS_c2	P28838	0.9982361043694827	0.42327915696536644	-0.09327281055338008	14
c1_VS_c2	O95716	0.9982361043694827	0.977854916396873	-0.014876685871368997	2
c1_VS_c2	Q13586	0.9982361043694827	0.4957152168248906	0.41741012675918476	7
c1_VS_c2	Q99798	0.9982361043694827	0.6771140786564991	-0.07466647512440557	18
c1_VS_c2	P62495	0.9982361043694827	0.3392432735485218	0.00027522429448678665	12
c1_VS_c2	Q9BUQ8	0.9982361043694827	0.7884796060615711	0.3293275444301115	18
c1_VS_c2	Q15006	0.9198224647196962	0.23132184444457216	0.31139156958476705	5
c1_VS_c2	P48729	0.7793239619744334	0.1305504160299571	-0.5707727691933183	7
c1_VS_c2	Q13564	0.9982361043694827	0.5984027534304357	-0.23094787089050714	11
c1_VS_c2	O43852	0.8673618715181873	0.18501450128300267	0.04099097111290403	11
c1_VS_c2	P02545	0.9982361043694827	0.8242013006191209	-0.17741005320442965	32
c1_VS_c2	P50995	0.9982361043694827	0.479740609691353	0.09948772304988444	9
c1_VS_c2	P21333	0.89866538035433	0.211185993951311	-0.23525652347311846	75
c1_VS_c2	Q16777	0.18223787016369752	0.014436988276823826	-0.7183606277613507	1
c1_VS_c2	P07244	1.5377450582960355e-08	3.364815093220841e-10	0.7609443070371071	12
c1_VS_c2	Q92616	0.9982361043694827	0.8815788335207808	0.21357307739649833	55
c1_VS_c2	P78347	0.9982361043694827	0.7408669659271558	-0.152954036172282	30
c1_VS_c2	Q9UBE0	0.47566487533795015	0.04855348315401553	-0.3155942638046687	9
c1_VS_c2	Q7Z7N9	0.9985789292279329	0.989993414170014	-0.0012201294692548714	1
c1_VS_c2	P62826	0.9465253745796378	0.26943485661673394	0.028939888352980336	10
c1_VS_c2	P42704	0.9982361043694827	0.9180762384254835	0.1400123601343095	43
c1_VS_c2	Q16658	0.9982361043694827	0.6381540025630046	-0.3070720267504076	18
c1_VS_c2	P39976	2.519389881901664e-10	3.983702256959987e-12	1.1991381818486306	7
c1_VS_c2	P05023	0.9982361043694827	0.6548169619874302	-0.19739798303078585	27
c1_VS_c2	P00560	2.43898468672916e-14	0.0	0.748881972936668	23
c1_VS_c2	P31116	6.82757073517769e-08	1.6248331569101992e-09	0.510036319544855	7
c1_VS_c2	P36542	0.9982361043694827	0.49435774051412795	0.025273594660175647	7
c1_VS_c2	CON__P06868	0.9982361043694827	0.4808384583423617	-0.40573023399293817	4
c1_VS_c2	P22570	0.9982361043694827	0.9858328743242406	0.1417715754566705	11
c1_VS_c2	Q9BVP2	0.9982361043694827	0.3453857400732194	-0.07329870492877552	8
c1_VS_c2	Q9H267	0.9982361043694827	0.6682592822769451	0.14501747177893076	6
c1_VS_c2	Q13813	0.7488346101373212	0.11673256340744698	-0.10435185841895461	90
c1_VS_c2	P78559	0.9982361043694827	0.8335851829818159	0.036975280997329676	16
c1_VS_c2	Q92973	0.6533227340455804	0.08619143560479947	-0.20977649147629926	14
c1_VS_c2	Q96A49	0.9982361043694827	0.6882459267077421	-0.032900572002485674	6
c1_VS_c2	P08195	0.9982361043694827	0.460378451821287	0.11320501611025129	15
c1_VS_c2	P16278	0.9982361043694827	0.47299350344711755	-0.07094821442187242	9
c1_VS_c2	Q8NDF8	0.9982361043694827	0.7734409264490969	0.1268784593907887	1
c1_VS_c2	Q8IX01	0.8256847043087187	0.15683122863617127	-0.35276943668215505	13
c1_VS_c2	P12277	0.8234250475133916	0.15150705234554018	-0.5437760294218659	14
c1_VS_c2	P50552	0.9982361043694827	0.9430497324329534	-0.04026043939702287	6
c1_VS_c2	P16862	2.43898468672916e-14	0.0	0.8435964601591148	18
c1_VS_c2	Q9UBT2	0.9982361043694827	0.6518527944940833	0.18562108413958414	15
c1_VS_c2	P11142	0.9982361043694827	0.8836450506024462	0.17498788557251377	25
c1_VS_c2	P07251	3.5274271066276953e-13	3.774758283725532e-15	1.0482778142153422	9
c1_VS_c2	P49419	0.9982361043694827	0.9857096960476812	0.19541568783691837	10
c1_VS_c2	P06634	6.418481989791058e-06	2.12206639815804e-07	0.9339418584618295	8
c1_VS_c2	Q9UG63	0.9387488450461435	0.263657009229767	-0.1439251204520368	14
c1_VS_c2	P46782	0.5388320900456979	0.058349809463501545	0.1358375672371439	3
c1_VS_c2	P07283	1.6372523230627226e-05	5.804503633299873e-07	1.036023468334509	10
c1_VS_c2	Q8TDZ2	0.9073352801524737	0.223174625688358	0.4525573183652174	7
c1_VS_c2	Q712K3	0.9982361043694827	0.801380406246627	0.15509432242958265	3
c1_VS_c2	Q9UMX0	0.9982361043694827	0.7701126825769182	0.15524683508109743	4
c1_VS_c2	P34897	0.9982361043694827	0.47098962372385844	-0.130759972638951	12
c1_VS_c2	Q14151	0.9982361043694827	0.6381047224770242	0.19684633745033936	12
c1_VS_c2	O94903	0.9982361043694827	0.46306108371696797	0.26841549058751113	7
c1_VS_c2	P62701	0.9390569154641617	0.26427380371312137	-0.17319254302762013	11
c1_VS_c2	Q08170	0.9982361043694827	0.4781608258463814	0.1610164360327729	2
c1_VS_c2	P38631	3.0494267958216374e-09	5.747202713735078e-11	1.372378897680302	10
c1_VS_c2	Q96N67	0.9982361043694827	0.9111862126797068	-0.20875466109438445	24
c1_VS_c2	Q8IUD2	0.9982361043694827	0.6818963444815709	-0.03043785627123885	10
c1_VS_c2	Q9BWS9	0.812352938108464	0.1452779864530378	-0.21969158691274027	6
c1_VS_c2	P78527	0.9345163170130213	0.25807039005199073	0.08974232655353553	107
c1_VS_c2	P49821	0.9982361043694827	0.5246373984545492	-0.15599903021028835	7
c1_VS_c2	O14657	0.9982361043694827	0.4828002461765788	0.06184626954211166	6
c1_VS_c2	Q969P0	0.9982361043694827	0.8770247772787338	-0.32851297905947785	7
c1_VS_c2	P29311	3.3923168647034307e-06	1.0619615165019525e-07	1.3327594972877301	5
c1_VS_c2	Q5BJH2	0.9982361043694827	0.47515111623926964	0.7373605442457869	1
c1_VS_c2	P62318	0.9982361043694827	0.33657473827596673	0.1749175290906863	2
c1_VS_c2	Q9UDT6	0.7793239619744334	0.13027899804606013	-0.11269710112571399	8
c1_VS_c2	Q7L5N7	0.9982361043694827	0.33385865461601694	0.20473001722085993	9
c1_VS_c2	Q6QNY1	0.9982361043694827	0.4816487237238629	0.30101788619989556	1
c1_VS_c2	Q9HC35	0.8489734384816731	0.17292347789713025	-0.046033414324413574	16
c1_VS_c2	P09661	0.7985665575899467	0.13746118416877962	-0.0802148298385393	9
c1_VS_c2	P23246	0.9982361043694827	0.4658600948267093	-0.1018558575836299	26
c1_VS_c2	Q96DV4	0.9834053444437435	0.31460803464635334	-0.031935467496123415	8
c1_VS_c2	P42166	0.9982361043694827	0.3653263866214391	-0.30800766418908115	18
c1_VS_c2	Q9H307	0.9982361043694827	0.6643494297920596	-0.3904202162046551	17
c1_VS_c2	Q03001	0.9982361043694827	0.6079774972165604	-0.18370676965679156	52
c1_VS_c2	Q9Y6G9	0.8053178628322993	0.1424652364512049	0.05998141492818151	13
c1_VS_c2	Q6PI48	0.47899431867878395	0.049345365843765476	-0.5878921194221055	9
c1_VS_c2	Q96IZ0	0.9982361043694827	0.9367918686954171	-0.12700954534889908	2
c1_VS_c2	Q00059	0.9982361043694827	0.7804135653606792	0.1834218458168939	7
c1_VS_c2	Q63ZY3	0.9982361043694827	0.4353145538885357	-0.2529359801152008	4
c1_VS_c2	Q92820	0.9982361043694827	0.7468016069723569	-0.005262504582144463	9
c1_VS_c2	O00203	0.9982361043694827	0.37810292732422734	0.036462713426156	14
c1_VS_c2	P82663	0.9723863216121003	0.30050450448071975	0.608516934168487	3
c1_VS_c2	O60244	0.20057398128798587	0.016274010939833383	-0.013769418535442668	9
c1_VS_c2	Q01518	0.9985789292279329	0.996139630500025	0.02991051362717645	14
c1_VS_c2	Q86W92	0.8786128253805422	0.1927952352719482	-0.18596396525760372	8
c1_VS_c2	P10592	2.43898468672916e-14	0.0	1.0731476887717657	20
c1_VS_c2	P11137	0.3168841008254035	0.028342931873858168	-0.3287808533928147	22
c1_VS_c2	Q9H9Y6	0.9982361043694827	0.6228385767555635	0.19750054987563698	12
c1_VS_c2	P07342	1.3610437879610463e-11	1.7608137170554983e-13	1.4562039940758496	8
c1_VS_c2	P46672	1.3471583952077519e-08	2.9047497740464223e-10	1.1528800514774327	8
c1_VS_c2	O75153	0.9982361043694827	0.5025638082977557	-0.03022413721118185	9
c1_VS_c2	Q9BW19	0.9982361043694827	0.8563219988316875	0.16392713797892755	6
c1_VS_c2	Q8WVM7	0.9982361043694827	0.9559203943963841	-0.38845858191159416	5
c1_VS_c2	Q02241	0.9982361043694827	0.43691636768977626	0.14615036598456013	6
c1_VS_c2	O43707	0.9982361043694827	0.44337541464657226	0.22855319740012284	38
c1_VS_c2	Q9H6Z4	0.9982361043694827	0.834611126769615	-0.25323725815851833	9
c1_VS_c2	O75369	0.9982361043694827	0.40114493310686106	-0.2633488469364115	66
c1_VS_c2	P39748	0.9982361043694827	0.712816306412595	-0.3117811538721895	9
c1_VS_c2	O15355	0.8673618715181873	0.18537678035499794	-0.1618276225202623	11
c1_VS_c2	Q9NVH2	0.9982361043694827	0.9288818698741128	-0.18803686271216868	5
c1_VS_c2	P40855	0.9982361043694827	0.659049907547745	0.40165620215195474	5
c1_VS_c2	P46926	0.9982361043694827	0.6991208423694408	0.10886284327911196	9
c1_VS_c2	P12931	0.9982361043694827	0.6770597865096222	-0.3005887853564051	5
c1_VS_c2	P57088	0.9982361043694827	0.9157909039193777	-0.10666144981691708	8
c1_VS_c2	P32835	0.04753234831657986	0.0030746847257969723	1.086494243260682	1
c1_VS_c2	P62834	0.7650062988692954	0.12316344821278546	0.04860192048818816	4
c1_VS_c2	Q00610	0.8256847043087187	0.15726762495947688	-0.08404324745192993	48
c1_VS_c2	Q9UMS4	0.9982361043694827	0.5240066521237314	-0.35017886397924736	10
c1_VS_c2	O94925	0.89866538035433	0.2089826185312047	0.2087257837110331	8
c1_VS_c2	P13639	0.9373602699832804	0.26015299798994684	0.0726378211644021	32
c1_VS_c2	Q9BY44	0.6920930108556631	0.09866600475111409	-0.39268359115803325	17
c1_VS_c2	Q9Y2W2	0.9982361043694827	0.7903895896119921	-0.16354826333026384	9
c1_VS_c2	O75494	0.9982361043694827	0.769762214680112	0.13143991096256555	6
c1_VS_c2	P08238	0.9982361043694827	0.3300028798142898	0.10789412521621747	24
c1_VS_c2	Q92889	0.9982361043694827	0.9202471899108509	-0.06290539046362831	1
c1_VS_c2	P12709	2.43898468672916e-14	0.0	1.4608919587789315	16
c1_VS_c2	Q9NZW5	0.9982361043694827	0.39212487764899917	0.0793002705031185	9
c1_VS_c2	P43007	0.9982361043694827	0.8460452273363956	0.04928878592431799	2
c1_VS_c2	Q12830	0.8497271311158321	0.1751774661385852	0.23065799962455458	17
c1_VS_c2	P46108	0.9982361043694827	0.7162000165148774	-0.21264328330406812	9
c1_VS_c2	P51570	0.9982361043694827	0.7258374996580759	0.14018249032178312	9
c1_VS_c2	O00425	0.9982361043694827	0.35610806877834067	-0.6038021165972991	12
c1_VS_c2	P23526	0.7221104180040585	0.10852696507384652	0.3928970508973973	14
c1_VS_c2	Q92888	0.5522599823036155	0.06242109998195167	-0.36461529912736584	15
c1_VS_c2	P30041	0.8811464055920715	0.1955217208830624	-0.32682922746329357	11
c1_VS_c2	Q9Y5B9	0.015575495651862635	0.0008781584355705974	-0.08887779043624278	21
c1_VS_c2	P14324	0.9982361043694827	0.6443045954118067	-0.10241628181605493	6
c1_VS_c2	P05783	0.9982361043694827	0.9777808370756098	0.14313667085168577	19
c1_VS_c2	O00560	0.9982361043694827	0.5171906652604605	-0.12729466979777904	5
c1_VS_c2	Q06203	0.9982361043694827	0.5850415395956425	0.13231229711239015	9
c1_VS_c2	Q15155	0.9982361043694827	0.8985172351471971	0.09852012709142659	17
c1_VS_c2	P11047	0.688964620035918	0.0974960315208151	-0.20900505448844076	15
c1_VS_c2	Q9BXJ9	0.8224086448382842	0.1509731010056874	-0.08356943208603666	16
c1_VS_c2	Q6P1R3	0.9982361043694827	0.9554622998440458	0.013199454935741706	1
c1_VS_c2	Q03612	3.663071396596648e-11	5.031530747601209e-13	0.746726400969206	14
c1_VS_c2	P46781	0.7262747949898151	0.10994842426586016	0.12370052559850464	9
c1_VS_c2	O60264	0.9982361043694827	0.4770724564497155	-0.12599016377758968	36
c1_VS_c2	O00567	0.9982361043694827	0.9312628679385042	0.3134407791882379	14
c1_VS_c2	Q8NBF2	0.6207205566022949	0.07650862615845955	-0.11808876051331933	4
c1_VS_c2	P62854	0.9982361043694827	0.8729185077026012	0.4094903300330654	3
c1_VS_c2	P14868	0.9982361043694827	0.6863779986332847	0.2159845910481358	25
c1_VS_c2	P00505	0.9982361043694827	0.5334232381201032	-0.2055164710567444	13
c1_VS_c2	Q9NZN3	0.9982361043694827	0.7117452967942688	0.24448260766589827	7
c1_VS_c2	O14617	0.9982361043694827	0.69037996713025	-0.07924687783956066	12
c1_VS_c2	P24928	0.9982361043694827	0.5972107900710502	0.1992993101114878	25
c1_VS_c2	Q7L5D6	0.9922298687786275	0.32234396312022495	-0.46665934420017435	5
c1_VS_c2	P26639	0.9982361043694827	0.828415065292202	-0.05708879321441277	14
c1_VS_c2	Q12769	0.9982361043694827	0.42341219371918615	0.542683048704375	11
c1_VS_c2	O60506	0.9982361043694827	0.35140826548457404	-0.15096161277056835	12
c1_VS_c2	Q12680	0.01905958423687453	0.0011050357894881735	0.9284695453107088	6
c1_VS_c2	Q9Y5J1	0.9982361043694827	0.4981715152628494	-0.22336901427866884	8
c1_VS_c2	Q96KP1	0.950877982510503	0.27174619257262833	0.09444109480240215	9
c1_VS_c2	Q08945	0.9982361043694827	0.3335237012436003	-0.04696820769421735	14
c1_VS_c2	P61106	0.9982361043694827	0.382966984625698	-0.4079937108932121	7
c1_VS_c2	Q8IWE2	0.9982361043694827	0.8285019964755209	0.6379903312200291	3
c1_VS_c2	Q9UI12	0.9982361043694827	0.9623670954555701	0.12640835787398474	8
c1_VS_c2	P31151	0.7793239619744334	0.1305061257842859	-0.3090198491272709	3
c1_VS_c2	Q05193	0.44652023013545694	0.044074349500672794	-0.2051546700494553	9
c1_VS_c2	O60306	0.9982361043694827	0.36823784475025256	0.441133070550511	21
c1_VS_c2	Q15029	0.8489734384816731	0.17350153668521862	0.11598862050819866	22
c1_VS_c2	O43615	0.1573497015257861	0.012163752681437545	-0.12722297583358255	9
c1_VS_c2	Q9H0S4	0.9982361043694827	0.7139267425769746	-0.006242274866481434	10
c1_VS_c2	P23381	0.9982361043694827	0.35959329484004177	-0.2655800580229246	10
c1_VS_c2	O00429	0.9982361043694827	0.8395280782608148	-0.03779750118559155	18
c1_VS_c2	O43166	0.8234742477142221	0.1519350246566713	-0.00779163326328014	9
c1_VS_c2	Q09666	0.17168481104810351	0.01338159843339315	-0.10888582428387128	138
c1_VS_c2	P11388	0.8006053656199134	0.1393894105251854	0.07101278248690956	21
c1_VS_c2	Q8N201	0.9982361043694827	0.4773272162399467	0.2977060005636618	11
c1_VS_c2	Q8N1F7	0.22347719744982691	0.01863202317022994	-0.12841730822117992	24
c1_VS_c2	Q9P0K1	0.6358424679781179	0.08094017680539212	-0.3854917304753863	6
c1_VS_c2	P32614	0.9982361043694827	0.4668298700878233	0.5973618626390044	1
c1_VS_c2	Q9Y295	0.9982361043694827	0.7834450112845441	0.029582676339524085	8
c1_VS_c2	Q9UHL4	0.9982361043694827	0.5822017018223988	-0.10878268054268887	7
c1_VS_c2	P12270	0.9652338910594064	0.28885578565356784	0.0891391085932985	55
c1_VS_c2	Q14C86	0.9982361043694827	0.5685518859007255	0.2905967412142941	14
c1_VS_c2	Q86TN4	0.9982361043694827	0.7141906975276515	-0.27033649694377804	1
c1_VS_c2	Q9UM54	0.9982361043694827	0.6779673855386139	-0.24387601308314988	14
c1_VS_c2	P07355	0.9160378482262873	0.22858875785757649	-0.029902223752066526	19
c1_VS_c2	O95785	0.9326866367972347	0.24982368179953474	0.04235172655004652	14
c1_VS_c2	Q9HD20	0.6718723689434531	0.09086443294085988	-0.4180114031159568	13
c1_VS_c2	O43314	0.9982361043694827	0.8703097428670188	-0.12561566913997643	9
c1_VS_c2	Q8NC56	0.8666017205351659	0.1844844291210177	0.10565086748161227	9
c1_VS_c2	P15880	0.9982361043694827	0.3340472275751112	0.12044571877568266	9
c1_VS_c2	O75688	0.9977314419508095	0.32869417239980914	0.04765835716990926	7
c1_VS_c2	P04040	0.9982361043694827	0.41111367503046026	-0.1681135968485883	11
c1_VS_c2	Q9Y2D5	0.9982361043694827	0.7742379354043485	-0.4944526993370042	3
c1_VS_c2	P35612	0.9982361043694827	0.8372686912381242	0.07900506907806637	10
c1_VS_c2	P34932	0.6318072068062072	0.07992194662043062	-0.14955928613017466	22
c1_VS_c2	Q13637	0.9982361043694827	0.608956406039296	0.055061991923553474	8
c1_VS_c2	Q8WXH0	0.9982361043694827	0.7213295478752235	-0.2609296415923031	81
c1_VS_c2	P27694	0.878393054570787	0.19136370011732207	-0.23901406723753352	16
c1_VS_c2	P62310	0.9583015125942644	0.2834650058017214	-0.1432908985585867	3
c1_VS_c2	Q08379	0.9982361043694827	0.5256062468736664	0.18853261052440473	7
c1_VS_c2	Q9UNW1	0.9982361043694827	0.6825170508381202	0.18601782264661448	7
c1_VS_c2	O43504	0.9982361043694827	0.7585550589691059	-0.12816960464319366	2
c1_VS_c2	Q8NBU5	0.89866538035433	0.21030573130704688	0.11289773963263745	9
c1_VS_c2	P56199	0.9982361043694827	0.5464199966836287	0.129531629594504	13
c1_VS_c2	P38432	0.9982361043694827	0.3815326279652629	0.031797106855435686	3
c1_VS_c2	Q14974	0.9373602699832804	0.25967521659626946	0.18853784082586925	23
c1_VS_c2	A6NHR9	0.9982361043694827	0.3812261704891151	-0.33295887824291864	29
c1_VS_c2	Q14689	0.9982361043694827	0.979087984137003	-0.01931299413836592	1
c1_VS_c2	Q86UP2	0.8006053656199134	0.13974423766636956	0.0714861499546243	36
c1_VS_c2	Q7Z4S6	0.9808331560770799	0.3109998738493205	0.11950426367686617	29
c1_VS_c2	O75419	0.9982361043694827	0.9124471031065604	0.05026756402131838	1
c1_VS_c2	P50851	0.7105275090729384	0.10470631521831608	0.4603572200573905	7
c1_VS_c2	Q15075	0.9982361043694827	0.5451384666954087	-0.2941847781360873	17
c1_VS_c2	Q6P2Q9	0.5915907188608821	0.0710551382500213	0.18194279306457545	66
c1_VS_c2	Q92541	0.9982361043694827	0.5697450381746847	-0.06923393334767612	10
c1_VS_c2	P35908	0.3638269588480126	0.03382004313201459	0.33799691470500165	14
c1_VS_c2	Q9NVI1	0.9982361043694827	0.6608434261643144	-0.16663274795319422	12
c1_VS_c2	P57740	0.39852457991430124	0.03800018754333778	-0.2639049825878934	18
c1_VS_c2	P31946	0.9982361043694827	0.5724495061455623	0.17470494124795355	7
c1_VS_c2	Q96Q11	0.9982361043694827	0.691929059142816	0.30667369016769275	9
c1_VS_c2	Q07157	0.9982361043694827	0.5943626680797158	0.15634074271308496	28
c1_VS_c2	Q9P287	0.9982361043694827	0.9715436007615181	-0.2233356298711652	5
c1_VS_c2	Q00653	0.9982361043694827	0.501678099646149	0.22467563892195913	14
c1_VS_c2	O15344	0.9982361043694827	0.953233918654321	0.03933749328442475	2
c1_VS_c2	Q9NYU1	0.9982361043694827	0.6587848338385385	-0.24344800993529056	2
c1_VS_c2	Q9P2T1	0.9982361043694827	0.8492606009860681	0.005803929283558773	3
c1_VS_c2	Q9BTC0	0.9982361043694827	0.48794886593347675	0.2609242716473035	12
c1_VS_c2	Q9BZK7	0.9982361043694827	0.8374168284380656	0.20694590641727353	7
c1_VS_c2	Q14966	0.9982361043694827	0.902014372264663	0.1782366026648082	21
c1_VS_c2	Q02880	0.8416044320944952	0.1653468565259364	-0.30733740036463963	33
c1_VS_c2	P49327	0.9982361043694827	0.37551298685912426	-0.2793526724401853	69
c1_VS_c2	O15031	0.7005593078415484	0.10037427048357817	0.07644683253974198	16
c1_VS_c2	P06396	0.9243006224682461	0.24284851045524114	-0.08206893231714545	9
c1_VS_c2	O60256	0.9198224647196962	0.23359171360873932	-0.14269812770134718	8
c1_VS_c2	Q9NTJ3	0.9982361043694827	0.9794378154905306	-0.2605201912744981	31
c1_VS_c2	Q9Y4L1	0.915116198733653	0.22666853191817582	0.05553730975992588	30
c1_VS_c2	Q53H12	0.11689351516496832	0.008681597915941586	-0.7501596140815332	7
c1_VS_c2	Q9BVG4	0.9982361043694827	0.6293654307654202	-0.8066187847983294	5
c1_VS_c2	P00360	3.348068213791764e-05	1.251314425854133e-06	1.1575343132825653	6
c1_VS_c2	Q8NBM4	0.9446635362294811	0.26803526068076056	0.5236961998354497	5
c1_VS_c2	Q13200	0.9982361043694827	0.6601889884878287	0.2331247930643127	27
c1_VS_c2	P05091	0.9985789292279329	0.9881571648343315	0.15438661954186372	13
c1_VS_c2	P05026	0.9982361043694827	0.41075393224195755	0.4343030304128949	5
c1_VS_c2	Q13618	0.9982361043694827	0.6958348654509208	0.14697571812734309	12
c1_VS_c2	Q12339	0.9982361043694827	0.3660849987046584	0.571187153969508	1
c1_VS_c2	O43602	0.9982361043694827	0.5117714456231504	0.3619171541918685	4
c1_VS_c2	P46109	0.9982361043694827	0.6811724313512175	-0.40655751724682876	10
c1_VS_c2	Q8N4H5	0.9982361043694827	0.751502061167642	0.2113244949169692	4
c1_VS_c2	Q15843	0.9160378482262873	0.22870527416695818	-0.27796395898909204	3
c1_VS_c2	Q13428	0.9982361043694827	0.9814610239887402	-0.07554676755709207	19
c1_VS_c2	P53367	0.9982361043694827	0.40110132147075905	-0.019633576732173807	9
c1_VS_c2	Q9NPF4	0.9982361043694827	0.35263887222928636	-0.1464287036288267	6
c1_VS_c2	O94979	0.469552379511948	0.04724772386080933	-0.24489347588785115	18
c1_VS_c2	P30837	0.9677720378387042	0.2964460084661278	-0.6354011166770892	5
c1_VS_c2	O15269	0.5522599823036155	0.06232798908861281	0.055539462637734495	7
c1_VS_c2	P33302	0.003864797299419394	0.00018703618938253896	1.345884627431553	7
c1_VS_c2	O95394	0.9982361043694827	0.6547065210003953	0.2421934904369989	11
c1_VS_c2	Q8WVC0	0.9535400061239266	0.27719097762296485	0.04377270875591647	6
c1_VS_c2	A6NKG5	0.3312745210784347	0.029947513005972537	-0.21045673902933423	30
c1_VS_c2	Q9NY35	0.9982361043694827	0.9578441236565138	-0.03401945701347664	1
c1_VS_c2	Q92823	0.9985789292279329	0.9955121172071928	0.2074011876625065	21
c1_VS_c2	O75475	0.9982361043694827	0.8587774693736117	0.1401676398350554	9
c1_VS_c2	Q5JSH3	0.9387488450461435	0.26383020866649054	0.046362119158485246	12
c1_VS_c2	P09497	0.7228969940400141	0.10887907129527763	-0.5991260204498762	1
